tweet_created_at,tweet_favorite_count,tweet_in_reply_to_user_id,tweet_retweet_count,user_created_at,user_default_profile,user_default_profile_image,user_favourites_count,user_followers_count,user_friends_count,user_geo_enabled,user_has_extended_profile,user_id,user_listed_count,user_location,user_statuses_count,user_name,user_screen_name
Fri Sep 07 12:17:00 +0000 2018,0,25073877 ,0,Sun Jul 31 14:06:35 +0000 2016,1,0,4227,241,478,0,0,759752117066276000 ,5,,12854,MammyGrams,mammygrams
Fri Sep 07 12:16:11 +0000 2018,1,415859364 ,1,Sun Jan 26 09:10:36 +0000 2014,1,0,5329,71,61,0,1,2311534608 ,9,"Texas, USA",3078,TexanVet,_Nematoad_
Fri Sep 07 12:15:27 +0000 2018,0,25073877 ,0,Sat Feb 11 17:16:30 +0000 2017,1,0,303526,1464,1041,1,0,830465545275371000 ,7,,77320,Marj,margeholmes6162
Fri Sep 07 12:15:16 +0000 2018,0,16347506 ,0,Sat Sep 11 21:11:27 +0000 2010,1,0,15829,655,749,0,0,189649652 ,3, Below the Heavens,61772,Esai Lopez,FemiAutoMatiK
Fri Sep 07 12:15:12 +0000 2018,0,25073877 ,0,Wed Aug 06 18:49:33 +0000 2008,0,0,26781,241,778,1,0,15753467 ,5,"Portland, Oregon",7207,Aaron Mesa,Mesa74
Fri Sep 07 12:14:54 +0000 2018,0,415859364 ,0,Thu May 03 22:15:15 +0000 2012,1,0,85,30,34,0,0,570328094 ,0,South Carolina,1164,EJ,BossQueenCRA
Fri Sep 07 12:14:53 +0000 2018,22,25073877 ,0,Sun Apr 12 02:14:12 +0000 2009,0,0,18299,2672,4858,0,0,30579360 ,6,,14278,Sylvia ,Slymoonchild
Fri Sep 07 12:14:40 +0000 2018,1,1411576158 ,0,Thu May 23 09:57:50 +0000 2013,1,0,21589,1059,925,1,0,1451063588 ,13,Florida,,ぬove y BuckeyesがFalse,14811
Fri Sep 07 12:13:57 +0000 2018,0,126161795 ,0,Thu Apr 30 12:15:51 +0000 2015,1,1,221,16,980,0,0,3224299451 ,0,,59,Godscreation,aamcki36
Fri Sep 07 12:13:31 +0000 2018,0,25073877 ,0,Mon Jun 06 02:08:11 +0000 2016,1,0,103540,825,1283,0,0,739639993036091000 ,3,,42003,Amanda Drake,ald7431
Fri Sep 07 12:13:26 +0000 2018,0,26589987 ,0,Tue Sep 07 14:36:38 +0000 2010,0,0,482,91,273,0,0,187934252 ,1,,779,Pascale,Pascale_Paris
Fri Sep 07 12:13:24 +0000 2018,5,195271137 ,0,Sun Aug 24 23:22:00 +0000 2008,1,0,58,44297,42617,0,0,15974153 ,476,Canada QC jor1h0,704995,ethersvoice,ethersvoice
Fri Sep 07 12:13:01 +0000 2018,0,25073877 ,0,Sat May 02 14:44:25 +0000 2009,0,0,2938,336,918,1,0,37208269 ,24,"Fredericksburg, VA",9498,Will Matthews,WillMatthewsVA
Fri Sep 07 12:12:57 +0000 2018,1,25073877 ,0,Mon Jun 26 02:52:20 +0000 2017,1,0,5857,95,374,0,1,879170432213143000 ,0,"Streetsboro, OH",1946,Christopher Hall,HallFromOhio
Fri Sep 07 12:11:54 +0000 2018,0,25073877 ,0,Fri Mar 23 09:53:30 +0000 2012,0,0,898,415,256,1,1,534192453 ,2,"Durban, South Africa",4549,"Queen we RET ""African Resources Our Birthright""",PercyZuma1
Fri Sep 07 12:11:13 +0000 2018,0,136305531 ,0,Tue Dec 19 14:57:12 +0000 2017,1,0,17204,1429,1923,1,0,943133115668684000 ,2,"Atlanta, GA",18502,Lee Morse,12gourmetfoodie
Fri Sep 07 12:10:10 +0000 2018,1,26589987 ,0,Fri Aug 17 03:24:18 +0000 2012,1,0,224,20,91,1,0,762896179 ,0,,72,lisa bass,WHYNOTBBALLCLUB
Fri Sep 07 12:10:00 +0000 2018,0,48459553 ,0,Wed Oct 26 01:36:31 +0000 2016,1,0,79,16,35,1,1,791091100115230000 ,0,"Santa Rosa Beach, FL",250,Heidi Black,hat2us
Fri Sep 07 12:08:31 +0000 2018,0,25073877 ,0,Fri Mar 11 23:25:14 +0000 2016,1,0,43480,1121,1710,0,0,708433629718958000 ,4,"My Family,Dogs,Friends&Life ",15796,SavecrittersAdoptFosterResist! FBR,Alicia_S_Ox
Fri Sep 07 12:07:40 +0000 2018,1,816869611480186000 ,0,Fri Jul 13 01:56:13 +0000 2018,1,0,268,39,139,0,0,1017588475736930000 ,1,The Heart of Virginia,600,Susan Halliday,SRHallidaySLP
Fri Sep 07 12:07:34 +0000 2018,0,11177172 ,0,Sun Feb 15 22:53:09 +0000 2009,1,0,810,284,203,1,0,20944757 ,3,,,Evil Eric 叼滑False,7408
Fri Sep 07 12:06:49 +0000 2018,9,25073877 ,0,Mon Sep 01 02:16:52 +0000 2008,0,0,9565,235,719,1,0,16074774 ,7,,4604,Shannon Berg,ShannonBerg
Fri Sep 07 12:06:34 +0000 2018,87,25073877 ,5,Sat Apr 29 16:17:32 +0000 2017,1,0,42052,15078,11082,0,1,858354574893219000 ,29,"Virginia, USA",23271,Robyn Ruth,Robyn_Resists
Fri Sep 07 12:06:12 +0000 2018,0,15513604 ,0,Mon Jul 04 20:22:18 +0000 2011,1,0,75,78,192,1,0,329277951 ,0,68131,2491,Joseph H. G.,Hankseph
Fri Sep 07 12:05:59 +0000 2018,162,25073877 ,34,Thu Sep 27 08:22:08 +0000 2012,1,0,296437,2883,1986,1,0,848889049 ,6,,22130,Beth Lamb,vanambb
Fri Sep 07 12:05:46 +0000 2018,4,252514329 ,1,Fri Mar 15 13:23:39 +0000 2013,1,0,507,257,313,1,1,1269727273 ,0,"Ibadan, Nigeria",343,Sir Nazeal ,iam_Pepenazeal
Fri Sep 07 12:05:28 +0000 2018,0,236487888 ,0,Wed Feb 28 19:28:02 +0000 2018,1,0,4445,75,41,0,0,968930814766583000 ,0,"Pennsylvania, USA",7605,ConservativeTeam,ConServTeam
Fri Sep 07 12:05:03 +0000 2018,3,25073877 ,0,Wed Aug 29 15:28:53 +0000 2018,1,0,13,3,47,0,1,1034825219016470000 ,0,,4,TRRRIIILLLAAA,rillsinceday1
Fri Sep 07 12:04:57 +0000 2018,0,15012486 ,0,Mon May 18 19:26:30 +0000 2015,0,0,175744,3008,4976,0,1,3219680120 ,108,"Minnesota, USA",245341,Mary Frank,Fran_Neena20409
Fri Sep 07 12:04:38 +0000 2018,0,18005415 ,0,Tue Feb 19 15:26:51 +0000 2013,1,0,4314,197,986,0,0,1197630308 ,5,,2881,Silverback Marketing,CigarPuss
Fri Sep 07 12:04:07 +0000 2018,17,25073877 ,2,Thu Feb 25 14:07:34 +0000 2010,1,0,37593,2196,2065,1,1,117417435 ,66,"Manhattan, IL",34331,Tim,TimothyWGood
Fri Sep 07 12:03:57 +0000 2018,1,724954296605917000 ,0,Sat Dec 15 05:06:50 +0000 2012,1,0,12024,2229,3660,0,0,1012557079 ,1,"Naples, FL",2290,SmileyTiff,smileytiff0521
Fri Sep 07 12:02:33 +0000 2018,6,132339474 ,0,Fri Sep 11 01:40:42 +0000 2009,0,0,76585,3255,4334,0,1,73277273 ,5,"Los Angeles, CA",11005,"Bitch, I Might Be",csmcgrl23
Fri Sep 07 12:02:16 +0000 2018,2,25073877 ,1,Fri Apr 03 11:21:03 +0000 2009,0,0,5351,182,578,1,1,28542717 ,4,"Lubbock, TX",5300,Malaclypse Norton .,booneville
Fri Sep 07 12:02:02 +0000 2018,0,25073877 ,0,Tue Sep 04 13:07:08 +0000 2018,1,1,0,6,52,0,0,1036963876452130000 ,0,,8,carsyn,McDNewsroom_C
Fri Sep 07 12:01:52 +0000 2018,0,415859364 ,0,Sat Jan 28 00:00:25 +0000 2017,1,0,243,5,15,1,0,825131378446569000 ,0,,186,ralphmaxwellhega,ralphmhega
Fri Sep 07 12:00:47 +0000 2018,0,25073877 ,0,Sat Jan 07 21:50:28 +0000 2017,1,0,1158,20,23,1,0,817850918330912000 ,1,*  U.S.A. *,1270,Jim Hendryx,jdhendryx
Fri Sep 07 12:00:18 +0000 2018,0,195271137 ,0,Thu Apr 30 12:15:51 +0000 2015,1,1,221,16,980,0,0,3224299451 ,0,,59,Godscreation,aamcki36
Fri Sep 07 12:00:16 +0000 2018,0,822215679726100000 ,0,Tue Mar 20 17:28:21 +0000 2012,0,0,59662,1914,1556,0,0,531466249 ,12,RicksCafe Cassablanca Morocco ,58258,吼该aves 叼  The Deplorable,Caves45
Fri Sep 07 11:59:48 +0000 2018,0,415859364 ,0,Sun Mar 27 15:31:04 +0000 2011,0,0,18,83,238,0,0,272977851 ,1,Mars,1100,Stumio #Ripple #XRP,SetumoKaMatlou
Fri Sep 07 11:59:42 +0000 2018,0,708800580995522000 ,0,Tue Nov 28 03:47:38 +0000 2017,1,1,23,2,170,0,0,935354468765438000 ,0,,48,Germel Guissaint De Pierre Loulendot,gss709s
Fri Sep 07 11:58:27 +0000 2018,0,25073877 ,0,Thu Apr 20 15:41:41 +0000 2017,1,0,43950,178,180,0,0,855084058719735000 ,2,In the clouds ,27540,M,MicrObliterate
Fri Sep 07 11:58:11 +0000 2018,0,25073877 ,0,Sat Jun 19 14:53:04 +0000 2010,1,0,4004,105,269,0,0,157347293 ,1,Somewhere. Just roving.,2341,Akin,ManimalSized
Fri Sep 07 11:57:14 +0000 2018,0,45055696 ,0,Thu Apr 30 12:15:51 +0000 2015,1,1,221,16,980,0,0,3224299451 ,0,,59,Godscreation,aamcki36
Fri Sep 07 11:56:37 +0000 2018,0,133938408 ,0,Sun Dec 27 19:36:21 +0000 2015,1,0,251,148,480,0,1,4663064594 ,2,"Indiana, USA",4761,Monti Harris,MontiHarris
Fri Sep 07 11:56:25 +0000 2018,0,18166778 ,0,Mon May 23 18:34:45 +0000 2016,1,0,7279,569,1215,0,1,734814842444468000 ,0,,2987,Jung100thMonkey,jung100thmonkey
Fri Sep 07 11:53:25 +0000 2018,0,25073877 ,0,Sat Jul 11 19:24:10 +0000 2009,0,0,110,618,1940,1,0,55906346 ,3,Fort Lauderdale,790,DJ LiT,Jayywizzle
Fri Sep 07 11:52:53 +0000 2018,0,415859364 ,0,Thu Aug 04 19:32:42 +0000 2011,0,0,8177,2281,1876,1,1,348647302 ,92,Toledo,26785,EriKa D White,FitzoneByErika
Fri Sep 07 11:51:32 +0000 2018,0,25073877 ,0,Sun Aug 09 12:30:43 +0000 2009,0,0,3352,5675,3478,0,0,64165042 ,147,S 45掳 1.8697' E 168掳 39.7586',40374,#Thinker ü,706am
Fri Sep 07 11:51:24 +0000 2018,0,15809479 ,0,Sun Oct 04 14:15:05 +0000 2015,1,0,6308,637,607,0,0,3862412194 ,4,Up North,8297,Kate,KateUpNorth
Fri Sep 07 11:50:57 +0000 2018,0,101803450 ,0,Tue Jul 26 04:07:23 +0000 2011,0,0,12,110,69,1,0,342516820 ,0,Classy Ville New York,3532,  ,AfroDolly
Fri Sep 07 11:50:36 +0000 2018,0,25073877 ,0,Sun Oct 04 14:15:05 +0000 2015,1,0,6308,637,607,0,0,3862412194 ,4,Up North,8297,Kate,KateUpNorth
Fri Sep 07 11:50:33 +0000 2018,0,25073877 ,0,Thu Aug 02 20:41:42 +0000 2012,0,0,4435,340,1900,1,0,733509636 ,38,Orange County,5882,M,themorrisonfam
Fri Sep 07 11:50:17 +0000 2018,1,21355612 ,1,Fri Feb 20 00:07:06 +0000 2009,0,0,17711,1981,2703,1,0,21355612 ,56,Babylon (DMV),55084, 专   Andrew,jbrown9070
Fri Sep 07 11:48:50 +0000 2018,0,909805975745507000 ,0,Thu May 26 13:41:42 +0000 2011,0,0,736,329,321,1,1,305589676 ,11,"Abuja, Nigeria",818,Awe Ayodeji,aweayodeji
Fri Sep 07 11:47:53 +0000 2018,0,352253660 ,0,Wed Aug 10 10:50:40 +0000 2011,0,0,1958,3771,1757,1,1,352253660 ,87,"Nairobi, Kenya",44679,D.G,Denno_G_
Fri Sep 07 11:47:28 +0000 2018,1,25073877 ,0,Sat May 02 17:05:17 +0000 2015,1,0,85186,3925,5001,0,0,3183114390 ,12,,56559,Tammy w.,Momqueen95
Fri Sep 07 11:46:28 +0000 2018,3,25073877 ,1,Tue Sep 08 17:58:20 +0000 2015,1,0,99934,1062,1064,0,0,3590024123 ,0,,8976,Ida May Cardinal,CardinalIda
Fri Sep 07 11:44:55 +0000 2018,0,25073877 ,0,Thu Jun 20 04:25:16 +0000 2013,1,0,47268,3206,3238,0,0,1532776500 ,8,The United States. Duhh,25534,BUTTER GOLEM ,IAmOroro
Fri Sep 07 11:44:26 +0000 2018,5,1015008139270410000 ,0,Mon Oct 29 04:29:21 +0000 2012,1,0,1596,363,1432,0,0,911724366 ,4,,,FALSE,2345
Fri Sep 07 11:44:13 +0000 2018,0,415859364 ,0,Wed Apr 15 07:24:40 +0000 2009,0,0,58377,1033,997,0,0,31362263 ,9,,15510,Mediocre 锔,georgeorwell_84
Fri Sep 07 11:43:16 +0000 2018,0,25073877 ,0,Sat Mar 07 13:05:44 +0000 2009,1,0,10223,199,518,0,0,23190411 ,3,France,9129,Ronald Grump,pazcal1973
Fri Sep 07 11:43:15 +0000 2018,4,25073877 ,0,Mon Apr 20 09:23:02 +0000 2009,0,0,8538,2184,1576,1,0,33468240 ,81,"Detroit, MI / Atlanta, GA",136546,Dap!!!,Deetroit_Dave
Fri Sep 07 11:43:10 +0000 2018,0,25073877 ,0,Sun Dec 18 15:22:02 +0000 2016,1,0,15385,1157,1991,0,0,810505408980848000 ,0,United States,18227,Ror,rort91
Fri Sep 07 11:43:10 +0000 2018,2,25073877 ,0,Thu Oct 08 12:40:45 +0000 2015,1,0,219,192,1060,1,1,3899569516 ,4,"South Miami, FL",454,Donald Jackson,D_Jackson31
Fri Sep 07 11:43:00 +0000 2018,0,25073877 ,0,Thu Mar 16 12:43:26 +0000 2017,0,0,16496,22,520,0,0,842355628270071000 ,3,,3562,J ü斤,Mich_Girl_4Life
Fri Sep 07 11:42:51 +0000 2018,0,14895030 ,0,Fri Jun 27 02:41:54 +0000 2014,1,0,7060,626,570,0,0,2590620510 ,34,MAGA City,13818,D.C. Bozos庐,536Clowns
Fri Sep 07 11:42:47 +0000 2018,0,25073877 ,0,Fri Apr 17 16:26:35 +0000 2009,0,0,14429,1956,1928,1,0,32467299 ,32,"Denver,CO",18246,Mista Maze,MistaMazeMusic
Fri Sep 07 11:41:47 +0000 2018,1,71232154 ,0,Sat Aug 25 16:03:59 +0000 2018,1,0,99,182,321,0,1,1033384502796720000 ,10,"Virginia, USA",176,MrzMayo4Life,Mayo4Mz
Fri Sep 07 11:40:53 +0000 2018,0,780400202 ,0,Sat Aug 25 14:17:43 +0000 2012,1,0,23746,420,957,1,0,780400202 ,12,Urubamba Valley,13074,Etienne Verde,Eti_Verde
Fri Sep 07 11:40:47 +0000 2018,0,25073877 ,0,Wed Feb 04 04:09:50 +0000 2009,0,0,112,38,40,0,0,20026883 ,1,Silicon Valley,710,Kerry McCarty,kerrymccarty
Fri Sep 07 11:40:35 +0000 2018,0,25073877 ,0,Tue Mar 07 17:30:32 +0000 2017,1,0,201,41,115,0,1,839166389332095000 ,0,"Troy, MI",513,Todd Bird,ToddBird13
Fri Sep 07 11:40:14 +0000 2018,0,3342213358 ,0,Sun Aug 12 22:26:18 +0000 2018,1,0,3,138,45,0,0,1028769673456870000 ,0,,,4loxie佛攫攫吼楷False,158
Fri Sep 07 11:38:35 +0000 2018,0,25073877 ,0,Wed Dec 30 00:50:54 +0000 2015,1,0,1767,161,2691,0,1,4675440272 ,0,"Houston, TX",2505,jon mark cobb,jonmarkcobb3
Fri Sep 07 11:38:13 +0000 2018,0,25073877 ,0,Thu Jun 21 10:48:49 +0000 2018,1,1,16,0,20,0,0,1009749977503910000 ,0,,135,RoadGrizz,GrizzRoad
Fri Sep 07 11:38:04 +0000 2018,0,25073877 ,0,Sun Jan 28 07:26:04 +0000 2018,1,0,2417,538,2432,0,1,957515099551408000 ,2,"Bronx, NY",1854,Steve( wo wo wo ),steve_wo_wo_wo
Fri Sep 07 11:37:53 +0000 2018,2,1917731 ,1,Mon Nov 04 14:25:12 +0000 2013,0,0,36314,1179,899,0,0,2174118859 ,67,"Philadelphia, PA",57047,Tom,ThosChamberlain
Fri Sep 07 11:37:50 +0000 2018,1,2230775300 ,1,Tue Jan 31 17:42:17 +0000 2017,1,0,13231,349,620,0,0,826485770445729000 ,1,"California, USA",1515,吼该hristopher Homokay,truchrishomokay
Fri Sep 07 11:37:33 +0000 2018,0,25073877 ,0,Wed Mar 13 01:39:30 +0000 2013,1,0,65,2,20,0,0,1263310406 ,0,,2842,Milton Waddams,m_waddams
Fri Sep 07 11:37:32 +0000 2018,2,415859364 ,0,Tue Jun 26 21:32:55 +0000 2012,0,0,45328,6191,4539,0,1,619520469 ,127,United States,88147,Crusader,baumsche
Fri Sep 07 11:36:55 +0000 2018,0,350508156 ,0,Wed Nov 29 14:46:23 +0000 2017,1,0,8046,151,193,0,0,935882636379160000 ,0,United States,4306,SECmom,CmomSe
Fri Sep 07 11:36:44 +0000 2018,0,415859364 ,0,Mon Apr 27 17:43:22 +0000 2009,0,0,1534,166,924,0,0,35804918 ,1,,2140,Steve Ogden,Steve_Ogden
Fri Sep 07 11:36:42 +0000 2018,1,45055696 ,0,Mon Jul 05 13:38:23 +0000 2010,0,0,9226,2313,895,1,1,163071713 ,81,World,24252,Michael Kirkpatrick ,OtimMichael
Fri Sep 07 11:36:21 +0000 2018,0,25073877 ,0,Thu Jul 19 00:07:26 +0000 2007,0,0,180661,5587,5819,1,1,7573442 ,241,Vegas,193005,(((Lordy  DocHolly))),docholly
Fri Sep 07 11:36:07 +0000 2018,0,61214657 ,0,Fri Apr 03 19:01:05 +0000 2009,0,0,1192,161,56,1,0,28627873 ,3,Johannesburg,2679,Moses Mapoo,Blaq_Mo
Fri Sep 07 11:35:56 +0000 2018,0,366629679 ,0,Fri Jun 20 01:18:41 +0000 2014,0,0,4142,207,363,1,0,2577800839 ,1,,2285,Carmen Reynolds,Littlecsmom2018
Fri Sep 07 11:35:50 +0000 2018,0,324643494 ,0,Thu Apr 09 05:29:16 +0000 2009,0,0,2654,5227,2976,1,1,29929104 ,36,"Tampa, FL",9904,Michael Coyle,dmichaelcoyle
Fri Sep 07 11:35:48 +0000 2018,0,415859364 ,0,Fri Jun 01 21:40:58 +0000 2018,1,0,458,2976,3646,0,0,1002666339767600000 ,4,Liberal Nightmares,5465,Deportation Force,VanPelt222
Fri Sep 07 11:35:21 +0000 2018,0,25073877 ,0,Wed Aug 15 01:17:47 +0000 2018,1,1,2,1,1,0,0,1029537602670600000 ,0,,52,em,xoEmCDxo
Fri Sep 07 11:33:19 +0000 2018,0,25073877 ,0,Tue Mar 10 02:26:12 +0000 2015,0,0,998,38,155,0,0,3082981599 ,0,,329,Ryan,iSnortArsenic
Fri Sep 07 11:33:12 +0000 2018,20,25073877 ,2,Thu Feb 15 10:22:56 +0000 2018,0,0,30406,10510,11281,1,1,964082591300276000 ,23,"Palm Beach Gardens, FL",12837,Timothy Kenison  #ProtectMueller #VoteGillum,TimothyKenison
Fri Sep 07 11:33:11 +0000 2018,1,25073877 ,0,Wed Jul 20 14:59:24 +0000 2016,1,0,1371,64,199,0,0,755779141870444000 ,2,In Between Here And There ,925,JC,iamtheblkjesus
Fri Sep 07 11:33:06 +0000 2018,0,25073877 ,0,Tue Nov 19 03:05:29 +0000 2013,0,0,15741,3707,4927,1,1,2186834279 ,27,"New York, NY",,RED WAVE ガFalse,29034
Fri Sep 07 11:31:29 +0000 2018,0,25073877 ,0,Mon Dec 09 06:11:51 +0000 2013,1,0,544,131,933,0,0,2237115096 ,0,"Kentucky, USA",531,Semyon Williams,SemyonWilliams1
Fri Sep 07 11:31:07 +0000 2018,0,25073877 ,0,Thu Oct 20 06:15:01 +0000 2016,1,0,3095,26,5,0,0,788986863943950000 ,0,,2073,lynn marie,mywestcoastlife
Fri Sep 07 11:29:28 +0000 2018,0,25073877 ,0,Fri Jul 01 14:06:35 +0000 2016,1,0,86,12,38,0,1,748880484814299000 ,1,,757,Shane McGuire,iamshanemcguire
Fri Sep 07 11:29:17 +0000 2018,0,25073877 ,0,Fri Feb 11 00:24:13 +0000 2011,0,0,26697,721,297,1,0,250386710 ,84,Connecticut,11750,Mrs. Don Johnson,Emptydata
Fri Sep 07 11:28:38 +0000 2018,0,25073877 ,0,Wed Feb 27 20:14:13 +0000 2013,0,0,1,1,17,0,0,1225957994 ,0,US / UK,30,David,Canewielder
Fri Sep 07 11:28:31 +0000 2018,0,25073877 ,0,Wed Jan 09 06:05:59 +0000 2013,1,0,15215,505,854,0,0,1072958869 ,81,Sydney ,7703,Andrew Miller,mill123and
Fri Sep 07 11:27:43 +0000 2018,1,789953572213579000 ,0,Sat Oct 22 22:16:23 +0000 2016,1,0,9880,329,363,1,0,789953572213579000 ,4,,11657,Hypernova&Stardust,k_omowamiwa
Fri Sep 07 11:26:57 +0000 2018,0,25073877 ,0,Sun Jul 06 13:22:56 +0000 2014,0,0,22010,2015,3733,0,0,2607458852 ,102,,35711,nobody,aidanzzzzz
Fri Sep 07 11:26:39 +0000 2018,0,25073877 ,0,Tue Mar 31 22:05:53 +0000 2009,1,0,225,106,916,1,0,27975736 ,2,,141,Josh Whitt,jbwhitt
Fri Sep 07 11:26:26 +0000 2018,6,25073877 ,0,Wed Mar 04 01:47:59 +0000 2009,0,0,32840,5079,245,1,1,22715924 ,172,"St. Albert, Alberta",52808,Sean Burke,Burkeeboy
Fri Sep 07 11:25:15 +0000 2018,1,167639861 ,1,Fri Apr 15 19:24:25 +0000 2011,0,0,2430,189,105,0,1,282714350 ,4,New Jersey,1976,Lynda Clancy,LyndaClancy70
Fri Sep 07 11:24:39 +0000 2018,0,25073877 ,0,Thu Jan 14 22:42:42 +0000 2016,0,0,99381,2612,2839,1,1,4760097782 ,11,"New Orleans, LA",66171,VikingforLife,lindapotyrala13
Fri Sep 07 11:24:27 +0000 2018,0,381319309 ,0,Wed Apr 03 17:06:15 +0000 2013,1,0,15365,485,148,0,0,1325021844 ,25,Twitterville,29677,Gulag Grog Shoppe,GulagGrogShoppe
Fri Sep 07 11:23:56 +0000 2018,0,25073877 ,0,Fri Apr 27 05:34:22 +0000 2012,0,0,3275,116,112,1,0,564402558 ,2,"Anchorage, AK",2366,Aman Humblest ａ,atgek7777
Fri Sep 07 11:23:41 +0000 2018,1,2964950313 ,0,Thu Dec 08 23:41:44 +0000 2011,0,0,50,139,106,0,1,432034365 ,2,"Lagos, NIGERIA",1822,Ajes,LifeOfAjes
Fri Sep 07 11:23:08 +0000 2018,10,25073877 ,2,Mon Apr 08 03:10:56 +0000 2013,1,0,2751,5585,5864,1,0,1335636697 ,3,Chicago,5772,Dems in November ,Billy_Pie5
Fri Sep 07 11:23:08 +0000 2018,3,25073877 ,0,Wed Dec 15 18:50:41 +0000 2010,1,0,1729,3435,3202,0,1,227033714 ,1,United States of America,1874,Oma's Fed Up!,Texastornado61
Fri Sep 07 11:23:03 +0000 2018,3,25073877 ,1,Tue Jul 14 17:31:51 +0000 2009,0,0,3365,1918,3787,1,1,56757292 ,44,Detroit Michigan,44803,Darron  McKinney,darronmckinney
Fri Sep 07 11:22:41 +0000 2018,0,1023205328048070000 ,0,Tue Nov 17 00:08:39 +0000 2015,1,0,38059,4233,4997,1,1,4205765434 ,39,"Maine, USA",24194,Deplorable Bitch,mamaskyrim
Fri Sep 07 11:22:27 +0000 2018,2,25073877 ,0,Wed Jun 03 19:38:05 +0000 2009,0,0,100812,324,614,1,1,44436496 ,4,"Georgia, USA",11880,Jessica L. Barfield,jessbarfield
Fri Sep 07 11:21:25 +0000 2018,2,871466086293794000 ,0,Sat Jun 24 20:58:04 +0000 2017,0,0,916,14,194,0,0,878718890813030000 ,0,"Rome, Lazio",1037,Quintas Arrius,Quintas_Arrius
Fri Sep 07 11:20:17 +0000 2018,0,25073877 ,0,Fri May 27 14:25:23 +0000 2016,1,0,71102,1852,2612,0,0,736201640118751000 ,15,"Wisconsin, USA",13361,Deb The Lefty,DebtheLefty
Fri Sep 07 11:20:05 +0000 2018,0,25073877 ,0,Fri Sep 26 11:16:09 +0000 2014,0,0,416,51,272,0,1,2785246437 ,5,United States,829,V. I. Speakman,VISpeakman
Fri Sep 07 11:20:01 +0000 2018,0,25073877 ,0,Thu Jun 18 13:23:21 +0000 2009,0,0,15002,2214,1961,0,0,48347194 ,11,NO LIST,51871,Mrs D ,Mrs_Cldh
Fri Sep 07 11:19:57 +0000 2018,1,254117355 ,0,Tue Apr 30 15:35:23 +0000 2013,0,0,9851,3172,3817,0,0,1392359263 ,79,Print/TV/SocialMedia/Video,40829,Media Shrink,MediaShrink
Fri Sep 07 11:19:53 +0000 2018,0,25073877 ,0,Fri Aug 23 14:35:28 +0000 2013,0,0,50847,201,311,1,0,1694012978 ,1,"Waltham, VT",11262,Maureen McLaughlin,vtmaureenl
Fri Sep 07 11:19:32 +0000 2018,0,25073877 ,0,Fri Nov 11 12:57:26 +0000 2016,1,0,1850,30,112,1,0,797060666297303000 ,0,"Chicago, IL",3062,Dan Topping,DanTopp64
Fri Sep 07 11:18:36 +0000 2018,1,25073877 ,0,Wed Oct 09 13:29:22 +0000 2013,1,0,393,32,165,1,0,1949302513 ,0,"Chicago, Illinois",196,Salina Lopez,Salina__Lopez
Fri Sep 07 11:18:25 +0000 2018,1,415859364 ,0,Thu Feb 26 15:00:25 +0000 2015,0,0,15136,423,1065,1,0,3043780544 ,15,"Brooklyn, NY",7387,(((Heidi Reinberg))),HeidiReinberg
Fri Sep 07 11:17:23 +0000 2018,0,25073877 ,0,Wed Dec 21 03:27:45 +0000 2011,0,0,179142,12295,11225,1,0,442426470 ,44,"St Louis, MO",116803,#TrumpPatriot,TrumpChess
Fri Sep 07 11:17:02 +0000 2018,0,25073877 ,0,Wed Feb 25 19:34:13 +0000 2009,0,0,13397,1429,847,1,0,21906880 ,21,"Chicago, IL",7010,Mimi,pleasegoawayDT
Fri Sep 07 11:16:51 +0000 2018,0,25073877 ,0,Sat Jun 28 10:24:51 +0000 2014,1,0,267,12,74,0,0,2592856260 ,1,,316,Lucas H枚rsch,Fragenquatscher
Fri Sep 07 11:16:24 +0000 2018,0,25073877 ,0,Sat Mar 07 02:56:33 +0000 2009,1,0,138598,1071,1311,1,0,23156178 ,17,"Philadelphia, PA",53681,suzy greenberg,stacytklein
Fri Sep 07 11:15:51 +0000 2018,0,25073877 ,0,Mon Mar 09 14:57:58 +0000 2009,1,0,7578,190,400,0,0,23444166 ,2,,4394,Vonda Midyett,vmidyett
Fri Sep 07 11:15:40 +0000 2018,1,25073877 ,0,Sun Apr 23 00:55:51 +0000 2017,1,0,24683,789,433,1,1,855948297378443000 ,0,"Norwood, OH",22299,#RIPTrue #RIPSpotMe Hawks(0-0),HighflySyFy_
Fri Sep 07 11:15:27 +0000 2018,1,2964950313 ,0,Thu Dec 08 23:41:44 +0000 2011,0,0,50,139,106,0,1,432034365 ,2,"Lagos, NIGERIA",1822,Ajes,LifeOfAjes
Fri Sep 07 11:15:01 +0000 2018,0,415859364 ,0,Sun Apr 22 17:42:01 +0000 2012,0,0,1970,708,913,1,1,560462399 ,1,Quohog ,3647,Disturbing The Peace,Shane2Phresh
Fri Sep 07 11:14:30 +0000 2018,0,25073877 ,0,Mon Jan 15 21:25:56 +0000 2018,1,0,3709,37,440,0,1,953015416657514000 ,0,United States,3186,Ros茅 Half Day,Tushy_Burps
Fri Sep 07 11:14:08 +0000 2018,2,25073877 ,0,Thu Dec 17 16:41:54 +0000 2015,1,0,2427,1528,4572,1,0,4515614121 ,45,"""I am Canadian!""",9045,The Righteous Ass ︷测锔,therighteousass
